time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-10,2296.62,2320.64,2280.89,2304.37,276471500,VNFINSELECT,2304.37,2304.37,2304.37,,0.0,0.0,0.0,,,,
2025-02-11,2310.39,2318.64,2305.3,2315.48,230414400,VNFINSELECT,2309.925,2309.925,2309.925,,0.886267806268279,0.1772535612536558,0.7090142450146232,,,0.4821274361322292,
2025-02-12,2321.31,2329.21,2310.31,2311.1,166577300,VNFINSELECT,2310.3166666666666,2310.3166666666666,2310.3166666666666,,1.2211355427316448,0.3860299575492536,0.8351055851823912,,,-0.1891616425104159,
2025-02-13,2309.71,2321.26,2303.36,2320.68,146917200,VNFINSELECT,2312.9075,2312.9075,2312.9075,,2.233796754573632,0.7555833169541293,1.4782134376195026,,,0.4145212236597251,
2025-02-14,2323.77,2342.11,2321.32,2325.25,236162600,VNFINSELECT,2315.3759999999997,2315.3759999999997,2315.3759999999997,,3.36629432220343,1.2777255180039895,2.088568804199441,,,0.1969250392126476,
2025-02-17,2327.08,2337.97,2319.7,2325.07,334996700,VNFINSELECT,2316.991666666667,2316.991666666667,2316.991666666667,,4.200857438469484,1.8623519020970885,2.3385055363723954,,,-0.0077411031071839,
2025-02-18,2327.46,2348.84,2322.11,2328.61,250209300,VNFINSELECT,2318.6514285714284,2318.6514285714284,2318.6514285714284,,5.089237572997263,2.5077290362771234,2.5815085367201394,,,0.15225348054037635,
2025-02-19,2330.7,2348.91,2325.96,2344.15,244383200,VNFINSELECT,2321.83875,2321.83875,2321.83875,,6.9669230051999875,3.3995678300616965,3.567355175138291,,,0.6673509089113239,
2025-02-20,2351.65,2356.19,2341.44,2350.01,273619900,VNFINSELECT,2324.968888888889,2324.968888888889,2324.968888888889,,8.82611332381839,4.484876928813035,4.341236395005355,,,0.24998400273019694,
2025-02-21,2350.26,2361.49,2346.59,2358.74,268698700,VNFINSELECT,2328.346,2328.346,2328.346,,10.878571683717837,5.763615879793996,5.114955803923841,,,0.3714877809030348,
2025-02-24,2355.24,2377.64,2349.07,2377.64,301449500,VNFINSELECT,2332.8272727272724,2332.8272727272724,2332.8272727272724,,13.87034308610373,7.384961321055943,6.485381765047787,,,0.8012752571288084,
2025-02-25,2383.2,2389.96,2367.73,2374.27,368641100,VNFINSELECT,2336.2808333333332,2336.2808333333332,2336.2808333333332,,15.787425032860938,9.065454063416944,6.721970969443994,,,-0.14173718477145103,
2025-02-26,2377.28,2380.8,2365.07,2365.07,290741900,VNFINSELECT,2338.4953846153844,2338.4953846153844,2338.4953846153844,,16.375595503593104,10.527482351452177,5.848113152140927,,,-0.3874875224805896,
2025-02-27,2370.88,2372.74,2345.95,2369.02,279158200,VNFINSELECT,2340.675714285714,2340.675714285714,2340.675714285714,79.76549100574933,16.964896066091114,11.814965094379964,5.14993097171115,,,0.1670140841497192,
2025-02-28,2365.56,2367.65,2348.42,2358.53,270308700,VNFINSELECT,2341.866,2341.866,2341.866,68.20515663206825,16.39645752028673,12.731263579561318,3.6651939407254126,,,-0.442799132130578,
2025-03-03,2358.53,2367.6,2350.52,2362.85,375292100,VNFINSELECT,2343.1775,2343.1775,2343.1775,70.12537557284813,16.108860853114493,13.406783034271953,2.7020778188425396,,,0.1831649374822275,
2025-03-04,2355.01,2380.99,2335.45,2378.94,416605200,VNFINSELECT,2345.281176470588,2345.281176470588,2345.281176470588,75.95106025166726,16.983491830650564,14.122124793547677,2.8613670371028874,,,0.6809573184925144,
2025-03-05,2381.42,2406.45,2369.79,2369.79,338567800,VNFINSELECT,2346.6427777777776,2346.6427777777776,2346.6427777777776,67.84829608427376,16.745285424667145,14.64675691977157,2.098528504895574,,,-0.38462508512194793,
2025-03-06,2379.1,2397.94,2373.7,2397.94,439268100,VNFINSELECT,2349.3426315789475,2349.3426315789475,2349.3426315789475,76.24482203890966,18.61341105616566,15.440087747050388,3.173323309115272,,,1.1878689672924603,
2025-03-07,2403.17,2420.87,2393.25,2411.4,362256800,VNFINSELECT,2352.4455000000003,2352.4455000000003,2352.4455000000003,79.06067322680914,20.938655798152467,16.539801357270804,4.398854440881664,2411.928044976171,2292.9629550238296,0.5613151288188956,
2025-03-10,2422.18,2436.47,2403.13,2411.27,368237900,VNFINSELECT,2357.7905,2355.246666666667,2355.246666666667,78.96331788738232,22.511441213690432,17.73412932855473,4.777311885135703,2418.2867114429278,2297.2942885570724,-0.005391059135773091,0.4302415031771301
2025-03-11,2389.5,2419.3,2382.84,2419.3,343068900,VNFINSELECT,2362.9815000000003,2358.158181818182,2358.158181818182,80.5560428906291,24.12770965932623,19.012845394709032,5.1148642646171965,2425.9573862038324,2300.0056137961683,0.3330195291278093,0.42688244052406
2025-03-12,2429.56,2433.4,2408.14,2419.46,399569400,VNFINSELECT,2368.3995000000004,2360.8234782608697,2360.8234782608697,80.58758075900224,25.131820724604495,20.236640460688125,4.8951802639163695,2431.2265091014347,2305.5724908985662,0.006613483238937512,0.4191713295638984
2025-03-13,2421.07,2421.59,2385.72,2389.85,374622400,VNFINSELECT,2371.858,2362.0329166666666,2362.0329166666666,60.90083142178937,23.27006363073815,20.84332509469813,2.4267385360400198,2431.139852943554,2312.576147056446,-1.223826804328243,0.5273764750441133
2025-03-14,2388.23,2403.94,2384.37,2396.94,387568200,VNFINSELECT,2375.4425,2363.4292,2363.4292,63.21788011135542,22.111820168242048,21.097024109406917,1.014796058835131,2431.436736874504,2319.4482631254964,0.2966713392053899,0.5283314821682291
2025-03-17,2406.46,2425.04,2403.35,2420.23,393138500,VNFINSELECT,2380.2005,2365.613846153846,2365.613846153846,69.5925242232394,22.810269647275163,21.439673216980566,1.3705964302945972,2434.3128476423685,2326.0881523576313,0.971655527464188,0.557221559272339
2025-03-18,2428.8,2431.86,2407.88,2411.92,330881100,VNFINSELECT,2384.366,2367.3288888888887,2367.3288888888887,65.24743358068434,22.43463582432605,21.638665738449664,0.7959700858763874,2434.431669464689,2334.300330535311,-0.3433557967631118,0.570425252865767
2025-03-19,2408.33,2411.28,2397.23,2404.54,358924900,VNFINSELECT,2387.3855,2368.657857142857,2368.657857142857,61.57079425009561,21.295952506353842,21.5701230920305,-0.2741705856766572,2434.432015604521,2340.3389843954787,-0.3059802978539916,0.5679447173014309
2025-03-20,2415.69,2423.12,2392.44,2408.94,418912300,VNFINSELECT,2390.332,2370.0468965517243,2370.0468965517243,62.91261590034744,20.5121299352204,21.358524460668484,-0.8463945254480834,2434.835248184234,2345.828751815766,0.18298718257963031,0.5673895867489646
2025-03-21,2408.12,2410.54,2393.96,2395.22,341891300,VNFINSELECT,2392.156,2370.886,2370.886,56.31014970197717,18.56979453122449,20.800778474779687,-2.2309839435551986,2434.125561100249,2350.186438899751,-0.5695451111277228,0.5846671644775461
2025-03-24,2397.43,2407.37,2370.3,2407.37,373340900,VNFINSELECT,2393.6425,2372.062903225806,2372.062903225806,60.28507556945303,17.80563095793741,20.201748971411234,-2.3961180134738242,2435.553225106439,2351.7317748935607,0.5072602934177217,0.5690214319697503
2025-03-25,2408.47,2418.5,2395.73,2403.19,377946400,VNFINSELECT,2395.0885,2373.035625,2373.035625,58.31924949800885,16.670566836895887,19.495512544508166,-2.8249457076122795,2436.1723932583477,2354.004606741652,-0.17363346722771844,0.5696718158429858
2025-03-26,2402.51,2419.01,2381.83,2385.36,329711700,VNFINSELECT,2396.103,2373.409090909091,2373.409090909091,50.72146738304052,14.168957433380001,18.430201522282534,-4.261244088902533,2435.010201389976,2357.195798610024,-0.7419305173540169,0.5895602326025441
2025-03-27,2382.93,2388.15,2375.83,2376.01,267583100,VNFINSELECT,2396.4525000000003,2373.485588235294,2373.485588235294,47.24546558312236,11.301668499761035,17.004494917778235,-5.7028264180171995,2434.450299867058,2358.4547001329424,-0.3919743770332329,0.5966475550281212
2025-03-28,2377.16,2381.6,2362.8,2372.26,268977200,VNFINSELECT,2397.139,2373.4505714285715,2373.4505714285715,45.88720186664284,8.627277813879573,15.329051496998504,-6.701773683118931,2432.6679094445067,2361.6100905554936,-0.15782761857062733,0.5884500557016831
2025-03-31,2361.69,2365.0,2352.47,2364.98,300881600,VNFINSELECT,2397.2455,2373.215277777778,2373.215277777778,43.28553576337311,5.852900178914297,13.433821233381662,-7.580921054467366,2432.351894964003,2362.139105035997,-0.3068803588139657,0.5919581851951837
