time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-10,1920.34,1920.34,1899.03,1899.03,252162200,VNMID,1899.03,1899.03,1899.03,,0.0,0.0,0.0,,,,
2025-02-11,1900.04,1910.88,1900.04,1909.93,187498300,VNMID,1904.48,1904.48,1904.48,,0.869515669515522,0.1739031339031044,0.6956125356124175,,,0.5739772410125132,
2025-02-12,1915.38,1923.79,1912.34,1912.35,196004300,VNMID,1907.1033333333332,1907.1033333333332,1907.1033333333332,,1.7338995625034386,0.48590241962317127,1.2479971428802674,,,0.12670621436385865,
2025-02-13,1913.52,1918.01,1907.5,1918.01,182009300,VNMID,1909.83,1909.83,1909.83,,2.8428738426221116,0.9572967042229594,1.8855771383991522,,,0.29597092582425155,
2025-02-14,1919.84,1935.37,1919.84,1925.78,268093100,VNMID,1913.02,1913.02,1913.02,,4.299159972713596,1.6256693579210868,2.6734906147925095,,,0.4051073769167024,
2025-02-17,1928.1,1940.76,1926.09,1933.18,373929800,VNMID,1916.38,1916.38,1916.38,,5.981445003723138,2.496824487081497,3.484620516641641,,,0.38425988430661473,
2025-02-18,1935.88,1947.82,1935.19,1941.04,263212000,VNMID,1919.902857142857,1919.902857142857,1919.902857142857,,7.8583185180041255,3.569123293266023,4.289195224738103,,,0.406583970452834,
2025-02-19,1943.16,1970.77,1943.16,1970.77,341177600,VNMID,1926.26125,1926.26125,1926.26125,,11.61087390932994,5.177473416478806,6.433400492851133,,,1.5316531344021778,
2025-02-20,1978.25,1982.78,1970.49,1972.81,294452800,VNMID,1931.4333333333334,1931.4333333333334,1931.4333333333334,,14.58132757593171,7.0582442483693875,7.523083327562322,,,0.10351284015892581,
2025-02-21,1971.45,1976.46,1957.74,1968.25,245620500,VNMID,1935.1150000000002,1935.1150000000002,1935.1150000000002,,16.378676430666246,8.92233068482876,7.456345745837487,,,-0.23114238066513915,
2025-02-24,1966.25,1979.06,1961.47,1979.06,308097200,VNMID,1939.11,1939.11,1939.11,,18.46254033188916,10.83037261424084,7.6321677176483185,,,0.5492188492315586,
2025-02-25,1986.19,1989.56,1971.66,1980.01,334858800,VNMID,1942.5183333333334,1942.5183333333334,1942.5183333333334,,19.960581390318566,12.656414369456385,7.304167020862181,,,0.048002587086792836,
2025-02-26,1982.65,1988.35,1979.8,1982.03,321547700,VNMID,1945.5576923076924,1945.5576923076924,1945.5576923076924,,21.067928870395235,14.338717269644157,6.7292116007510785,,,0.10201968676926132,
2025-02-27,1983.53,1994.24,1968.32,1994.24,408843900,VNMID,1949.0349999999999,1949.0349999999999,1949.0349999999999,95.04513821848786,22.669435541447683,16.004860924004863,6.66457461744282,,,0.616035075150223,
2025-02-28,1994.72,2001.07,1985.04,1995.0,323053000,VNMID,1952.099333333333,1952.099333333333,1952.099333333333,95.10370765571172,23.726462870147543,17.5491813132334,6.177281556914142,,,0.038109756097570724,
2025-03-03,1994.3,2007.93,1992.29,2002.31,326645400,VNMID,1955.2375,1955.2375,1955.2375,95.63781884056239,24.867365046534587,19.01281805989364,5.854546986640948,,,0.366416040100237,
2025-03-04,1998.25,2009.46,1975.27,2001.68,406502800,VNMID,1957.9694117647061,1957.9694117647061,1957.9694117647061,94.67924193826465,25.427589087333217,20.295772265381558,5.131816821951659,,,-0.03146365947330754,
2025-03-05,2002.75,2009.92,1977.97,1977.97,308409000,VNMID,1959.0805555555553,1959.0805555555553,1959.0805555555553,67.32837405172589,23.68534195021175,20.973686202347597,2.711655747864153,,,-1.184505015786741,
2025-03-06,1985.7,2006.97,1976.82,2006.97,498055500,VNMID,1961.6010526315788,1961.6010526315788,1961.6010526315788,76.33367590298327,24.363805396054204,21.65171004108892,2.7120953549652853,,,1.4661496382655015,
2025-03-07,2013.11,2017.27,2004.69,2004.69,352792200,VNMID,1963.7555,1963.7555,1963.7555,74.59288556848597,24.43583453002134,22.208534938875403,2.227299591145936,2035.241892219999,1892.269107780001,-0.11360408974723235,
2025-03-10,2011.93,2014.65,1992.08,1997.08,353276800,VNMID,1968.6580000000001,1965.342380952381,1965.342380952381,68.94161337336098,23.606731036348492,22.488174158370022,1.1185568779784703,2034.6952894977567,1902.6207105022436,-0.37960981498387225,0.5881965336924113
2025-03-11,1978.35,2003.25,1973.1,2003.25,370016800,VNMID,1973.324,1967.0654545454547,1967.0654545454547,70.86866935429663,23.18031968334185,22.62660326336439,0.5537164199774587,2034.9281428545362,1911.719857145464,0.3089510685601038,0.5835677636596235
2025-03-12,2007.74,2009.13,1988.87,1994.82,389522800,VNMID,1977.4475000000002,1968.2721739130436,1968.2721739130436,64.94003018117908,21.90959489470856,22.483201589633225,-0.5736066949246634,2032.56606841583,1922.3289315841705,-0.4208161737177085,0.60174252435346
2025-03-13,1996.89,2000.16,1967.59,1970.15,407912500,VNMID,1980.0544999999997,1968.350416666667,1968.350416666667,51.39085538688006,18.696353594272978,21.725831990561176,-3.029478396288198,2027.7713775062591,1932.3376224937404,-1.2367030609277907,0.6827659609298858
2025-03-14,1968.76,1977.61,1957.26,1961.03,329470900,VNMID,1981.8170000000002,1968.0576,1968.0576,47.44952701800409,15.238271622771435,20.42831991700323,-5.190048294231794,2023.2882557905125,1940.345744209488,-0.46290891556480807,0.6923084173696301
2025-03-17,1970.3,1987.0,1969.92,1987.0,301221000,VNMID,1984.5080000000003,1968.7861538461539,1968.7861538461539,57.45554972184517,14.426973535438265,19.228050640690235,-4.80107710525197,2019.1059467598877,1949.9100532401128,1.3243040647006987,0.7431655688155537
2025-03-18,1994.84,1999.75,1981.19,1981.55,346753400,VNMID,1986.5335,1969.2588888888888,1969.2588888888888,55.08511316244351,13.192173341255057,18.0208751808032,-4.828701839548142,2014.5299841965634,1958.5370158034366,-0.27428283844992407,0.7459012326885649
2025-03-19,1979.98,1983.63,1962.7,1975.16,290797900,VNMID,1986.7530000000002,1969.4696428571428,1969.4696428571428,52.357610342001614,11.564655544202651,16.72963125348309,-5.164975709280441,2014.294241114105,1959.2117588858953,-0.3224748303096048,0.6708241458049874
2025-03-20,1983.77,1985.51,1954.03,1971.05,282413600,VNMID,1986.6649999999997,1969.5241379310344,1969.5241379310344,50.62144474836802,9.829880568800036,15.349681116546481,-5.519800547746446,2014.404357940431,1958.9256420595684,-0.20808440835173858,0.6722346497444504
2025-03-21,1970.07,1974.79,1963.41,1963.41,272715600,VNMID,1986.423,1969.3203333333333,1969.3203333333333,47.4702920248482,7.7492462653503935,13.829594146307265,-6.080347880956872,2014.9130847756956,1957.9329152243045,-0.3876106643666999,0.6759381138422288
2025-03-24,1964.26,1965.1,1944.02,1964.45,269386300,VNMID,1985.6924999999999,1969.1632258064515,1969.1632258064515,47.94532018943237,6.113772138541208,12.286429744754056,-6.172657606212848,2015.6869899325823,1955.6980100674175,0.05296906911953503,0.6633145942242062
2025-03-25,1966.07,1976.51,1962.2,1966.55,320884700,VNMID,1985.0194999999999,1969.0815625,1969.0815625,48.94921324879147,4.930266516242682,10.815197099051781,-5.884930582809099,2016.1339430669811,1953.9050569330186,0.10690015016925347,0.6638328214453199
2025-03-26,1968.12,1976.24,1946.66,1953.27,270013000,VNMID,1983.5814999999998,1968.6024242424241,1968.6024242424241,43.266648519149996,2.887459928786484,9.229649664998721,-6.342189736212237,2017.7829233468046,1949.380076653195,-0.6752942971193221,0.6781726789365211
2025-03-27,1952.54,1956.93,1947.6,1950.94,204899100,VNMID,1981.4165,1968.0829411764707,1968.0829411764707,42.3379577891537,1.0681959650669341,7.597358925012364,-6.52916295994543,2018.1642084283746,1944.6687915716254,-0.11928714412241526,0.6586232501983466
2025-03-28,1953.84,1957.39,1932.98,1939.09,267689200,VNMID,1978.6209999999999,1967.2545714285716,1967.2545714285716,37.88423217742669,-1.314625612947566,5.814962017420379,-7.129587630367945,2019.3126429542451,1937.9293570457546,-0.6073995099798113,0.6668696188042671
2025-03-31,1927.05,1939.43,1918.69,1931.31,311377500,VNMID,1975.071,1966.256111111111,1966.256111111111,35.2615768935198,-3.787153907825541,3.894538832371196,-7.681692740196737,2019.2958050901657,1930.8461949098341,-0.40121912856030395,0.6582284055547637
2025-04-01,1936.92,1939.57,1925.75,1939.2,211231600,VNMID,1971.9469999999997,1965.5248648648649,1965.5248648648649,39.81222350796203,-5.0517597923274025,2.1052791074314765,-7.157038899758879,2017.0753801941453,1926.818619805854,0.40853099709523555,0.6706303997277192
2025-04-02,1945.78,1949.93,1939.64,1939.64,321207400,VNMID,1970.0305,1964.8436842105264,1964.8436842105264,40.06524074932295,-5.949878251212795,0.4942476357026224,-6.444125886915417,2017.2872836288861,1922.773716371114,0.022689768976902336,0.6260621598974828
2025-04-03,1857.99,1867.45,1809.57,1810.36,564409300,VNMID,1960.2,1960.882564102564,1960.882564102564,17.194172574669125,-16.898661907020823,-2.9843342728420668,-13.914327634178758,2043.3043534232397,1877.0956465767604,-6.66515435854077,1.5364975662730065
