time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-10,1714.05,1731.88,1702.21,1719.97,278994000,VNFIN,1719.97,1719.97,1719.97,,0.0,0.0,0.0,,,,
2025-02-11,1724.07,1730.46,1720.62,1728.15,232668400,VNFIN,1724.06,1724.06,1724.06,,0.6525356125357575,0.13050712250715152,0.5220284900286061,,,0.4755896905178636,
2025-02-12,1732.43,1738.42,1724.53,1724.89,169371000,VNFIN,1724.3366666666668,1724.3366666666668,1724.3366666666668,,0.8962881794791429,0.2836633339015498,0.6126248455775931,,,-0.1886410323177934,
2025-02-13,1723.88,1732.46,1718.82,1731.72,149029300,VNFIN,1726.1825000000001,1726.1825000000001,1726.1825000000001,,1.6218916073751188,0.5513089885962636,1.0705826187788552,,,0.395967279072873,
2025-02-14,1733.97,1747.66,1732.31,1735.3,239056000,VNFIN,1728.006,1728.006,1728.006,,2.457485271882206,0.9325442452534521,1.5249410266287535,,,0.20673088028086983,
2025-02-17,1736.65,1744.6,1730.99,1735.12,337548200,VNFIN,1729.1916666666666,1729.1916666666666,1729.1916666666666,,3.0697881683263404,1.3599930298680298,1.7097951384583105,,,-0.010372846193740237,
2025-02-18,1736.74,1752.57,1732.84,1737.54,252838700,VNFIN,1730.3842857142859,1730.3842857142859,1730.3842857142859,,3.7075777519410167,1.8295099742826273,1.8780677776583894,,,0.13947162155931725,
2025-02-19,1739.06,1752.57,1735.59,1748.89,247393400,VNFIN,1732.6975,1732.6975,1732.6975,,5.070431952756508,2.4776943699774034,2.592737582779104,,,0.6532223718590746,
2025-02-20,1754.39,1758.23,1748.11,1754.32,278294900,VNFIN,1735.1,1735.1,1735.1,,6.513574908350165,3.284870477651956,3.228704430698209,,,0.3104826489944923,
2025-02-21,1754.69,1763.07,1751.92,1760.5,271420200,VNFIN,1737.64,1737.64,1737.64,,8.06300514525833,4.240497411173231,3.8225077340850993,,,0.35227324547404404,
2025-02-24,1757.72,1774.57,1753.4,1774.57,304137200,VNFIN,1740.9972727272727,1740.9972727272727,1740.9972727272727,,10.307453277932836,5.453888584525153,4.853564693407684,,,0.7992047713717643,
2025-02-25,1778.61,1783.63,1766.95,1771.92,371691100,VNFIN,1743.5741666666665,1743.5741666666665,1743.5741666666665,,11.73706417073572,6.710523701767267,5.026540468968454,,,-0.14933195083878248,
2025-02-26,1774.01,1776.58,1766.25,1766.25,295856500,VNFIN,1745.3184615384614,1745.3184615384614,1745.3184615384614,,12.271066275686962,7.822632216551206,4.4484340591357565,,,-0.3199918732222695,
