time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,23.326,24.944,23.326,24.944,11100,24.944,24.944,24.944,,0.0,0.0,0.0,,,,,PGI
2025-02-11,24.944,26.182,24.944,26.182,25000,25.563,25.563,25.563,,0.09875783475783351,0.019751566951566702,0.07900626780626681,,,4.963117382937776,,PGI
2025-02-12,26.182,26.182,24.373,24.468,6500,25.197999999999997,25.197999999999997,25.197999999999997,,0.03827741657941175,0.02345673687713571,0.01482067970227604,,,-6.546482316095026,,PGI
2025-02-13,23.081,23.774,23.081,23.774,2600,24.842,24.842,24.842,,-0.06490555967524259,0.005784277566660053,-0.07068983724190264,,,-2.8363576916789257,,PGI
2025-02-14,23.774,23.774,22.338,22.338,1300,24.3412,24.3412,24.3412,,-0.2595599648927056,-0.047284570925213085,-0.2122753939674925,,,-6.040211996298472,,PGI
2025-02-17,22.338,23.725,22.338,22.338,12800,24.007333333333335,24.007333333333335,24.007333333333335,,-0.40910902920960623,-0.11964946258209172,-0.2894595666275145,,,0.0,,PGI
2025-02-18,22.685,22.685,22.685,22.685,400,23.81842857142857,23.81842857142857,23.81842857142857,,-0.4939339767033637,-0.19450636540634614,-0.29942761129701756,,,1.553406750828179,,PGI
2025-02-19,22.784,22.784,21.793,22.784,3100,23.689125,23.689125,23.689125,,-0.5468659557744999,-0.2649782834799769,-0.28188767229452305,,,0.4364117258100153,,PGI
2025-02-20,22.784,22.784,22.784,22.784,600,23.588555555555555,23.588555555555555,23.588555555555555,,-0.582104788884088,-0.3284035845607991,-0.2537012043232889,,,0.0,,PGI
2025-02-21,21.892,24.369,21.892,22.189,800,23.4486,23.4486,23.4486,,-0.6505442759199838,-0.392831722832636,-0.25771255308734775,,,-2.6114817415730296,,PGI
2025-02-24,23.675,23.725,22.388,22.883,1200,23.397181818181817,23.397181818181817,23.397181818181817,,-0.6413895233022942,-0.44254328292656764,-0.1988462403757265,,,3.1276758754337664,,PGI
2025-02-25,22.883,22.982,21.298,22.982,15600,23.362583333333333,23.362583333333333,23.362583333333333,,-0.6190102781083553,-0.4778366819629252,-0.14117359614543007,,,0.4326355809989968,,PGI
2025-02-26,22.982,22.982,22.982,22.982,0,23.33330769230769,23.33330769230769,23.33330769230769,,-0.5944224332628671,-0.5011538322229137,-0.09326860103995349,,,0.0,,PGI
2025-02-27,21.793,23.774,21.793,22.784,2100,23.29407142857143,23.29407142857143,23.29407142857143,36.531316975361236,-0.5841792792299287,-0.5177589216243167,-0.06642035760561205,,,-0.8615438169001899,,PGI
2025-02-28,23.18,23.18,23.18,23.18,100,23.286466666666666,23.286466666666666,23.286466666666666,42.807050798580164,-0.5379069587855483,-0.521788529056563,-0.01611842972898525,,,1.7380617977528212,,PGI
2025-03-03,21.793,23.18,21.793,23.18,400,23.2798125,23.2798125,23.2798125,42.807050798580164,-0.49552372243983456,-0.5165355677332173,0.021011845293382736,,,0.0,,PGI
2025-03-04,23.18,23.18,23.18,23.18,0,23.273941176470586,23.273941176470586,23.273941176470586,42.80705079858015,-0.45667048914971886,-0.5045625520165176,0.0478920628667987,,,0.0,,PGI
2025-03-05,22.289,22.289,22.289,22.289,200,23.21922222222222,23.21922222222222,23.21922222222222,33.498753533462505,-0.49210262273552985,-0.50207056616032,0.009967943424790127,,,-3.8438308886971417,,PGI
2025-03-06,22.239,22.289,22.239,22.289,600,23.170263157894738,23.170263157894738,23.170263157894738,33.498753533462505,-0.5142548342601856,-0.5045074197802931,-0.009747414479892469,,,0.0,,PGI
2025-03-07,22.289,22.289,22.289,22.289,1100,23.1262,23.1262,23.1262,33.498753533462505,-0.5257501015885069,-0.5087559561419359,-0.016994145446570963,25.16484419342082,21.087555806579182,0.0,,PGI
2025-03-10,22.289,22.685,22.289,22.685,1800,23.01325,23.105190476190476,23.105190476190476,40.66125648864719,-0.49717516742591883,-0.5064397983987325,0.009264630972813714,24.870040652258833,21.156459347741166,1.7766611332944438,2.8032943891297166,PGI
2025-03-11,22.586,23.378,22.586,23.378,3000,22.87305,23.117590909090907,23.117590909090907,50.67362759150973,-0.41383953333927437,-0.48791974538684096,0.0740802120475666,24.00399138244487,21.74210861755513,3.0548820806700627,2.6374428273044623,PGI
2025-03-12,22.784,22.784,22.487,22.487,1000,22.774,23.090173913043476,23.090173913043476,41.07685990476579,-0.4149088851706537,-0.4733175733436035,0.05840868817294981,23.630472078384713,21.91752792161529,-3.811275558217131,2.3660554402285334,PGI
2025-03-13,23.576,23.576,23.576,23.576,100,22.7641,23.110416666666666,23.110416666666666,52.834112661893855,-0.3241465951790481,-0.44348337771069246,0.11933678253164437,23.575282346947958,21.95291765305204,4.842798061101972,2.563718863466045,PGI
2025-03-14,23.576,23.576,23.576,23.576,0,22.826,23.12904,23.12904,52.834112661893855,-0.24934256062518045,-0.4046552142935901,0.15531265366840963,23.687646893118668,21.964353106881333,0.0,2.136110323921042,PGI
2025-03-17,23.576,23.576,23.576,23.576,0,22.887900000000002,23.14623076923077,23.14623076923077,52.834112661893855,-0.1878939003835427,-0.36130295151158065,0.17340905112803795,23.779296515232378,21.996503484767626,0.0,2.136110323921042,PGI
2025-03-18,22.784,22.784,22.784,22.784,400,22.892850000000003,23.132814814814814,23.132814814814814,44.72739688361765,-0.2007886093066631,-0.3292000830705971,0.12841147376393403,23.780594457066695,22.00510554293331,-3.359348489989822,2.262137658724522,PGI
2025-03-19,23.378,23.378,23.378,23.378,100,22.92255,23.141571428571428,23.141571428571428,50.822023835136115,-0.1612184968184387,-0.29560376582016545,0.13438526900172676,23.834379733644337,22.010720266355666,2.6070926966292207,2.3328195432123304,PGI
2025-03-20,23.378,23.378,23.378,23.378,0,22.95225,23.149724137931035,23.149724137931035,50.822023835136115,-0.12837902410751312,-0.262158817477635,0.13377979337012186,23.883565509882324,22.020934490117675,0.0,2.3328195432123304,PGI
