time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,57.229,57.326,56.936,57.229,231300,57.229,57.229,57.229,,0.0,0.0,0.0,,,,,KDC
2025-02-11,57.326,57.326,56.74,57.131,237000,57.18,57.18,57.18,,-0.007817663817661469,-0.0015635327635322939,-0.006254131054129175,,,-0.17124185290674498,,KDC
2025-02-12,57.424,57.619,57.033,57.131,304400,57.163666666666664,57.163666666666664,57.163666666666664,,-0.013853523916196764,-0.004021530994065188,-0.009831992922131575,,,0.0,,KDC
2025-02-13,57.131,57.424,56.838,57.424,245800,57.22875,57.22875,57.22875,,0.004948620153797378,-0.002227500764492675,0.007176120918290054,,,0.5128564177066641,,KDC
2025-02-14,57.424,57.619,57.033,57.424,295400,57.2678,57.2678,57.2678,,0.01962325017839106,0.0021426494240840716,0.01748060075430699,,,0.0,,KDC
2025-02-17,57.326,57.424,57.131,57.326,201100,57.2775,57.2775,57.2775,,0.023079176833796566,0.006329954906026571,0.016749221927769994,,,-0.1706603510727156,,KDC
2025-02-18,57.424,57.424,56.936,57.131,177000,57.25657142857143,57.25657142857143,57.25657142857143,,0.009968245560010303,0.007057613036823318,0.002910632523186985,,,-0.3401597878798457,,KDC
2025-02-19,56.936,56.936,56.74,56.936,175600,57.216499999999996,57.216499999999996,57.216499999999996,,-0.0159730053873659,0.002451489351985474,-0.018424494739351375,,,-0.34132082407098974,,KDC
2025-02-20,57.131,57.131,56.545,57.033,198000,57.19611111111111,57.19611111111111,57.19611111111111,,-0.028377427008386746,-0.0037142939200889703,-0.024663133088297776,,,0.17036672755375015,,KDC
2025-02-21,57.131,57.619,56.545,56.936,213500,57.170100000000005,57.170100000000005,57.170100000000005,,-0.045510493212802317,-0.012073533778631641,-0.033436959434170674,,,-0.17007697298055957,,KDC
2025-02-24,57.131,57.131,56.74,57.033,158900,57.157636363636364,57.157636363636364,57.157636363636364,,-0.05067730584345753,-0.019794288191596822,-0.03088301765186071,,,0.17036672755375015,,KDC
2025-02-25,57.033,57.033,56.545,56.838,200600,57.131,57.131,57.131,,-0.06970341481797959,-0.029776113516873377,-0.039927301301106215,,,-0.34190731681658093,,KDC
2025-02-26,57.033,57.033,56.643,57.033,138000,57.12346153846154,57.12346153846154,57.12346153846154,,-0.0682600139881302,-0.03747289361112474,-0.030787120377005456,,,0.3430803335796373,,KDC
2025-02-27,57.033,57.131,56.447,56.936,186100,57.11007142857143,57.11007142857143,57.11007142857143,40.88706170182864,-0.07408914423268698,-0.04479614373543719,-0.02929300049724979,,,-0.17007697298055957,,KDC
2025-02-28,56.936,57.131,56.545,57.131,146500,57.111466666666665,57.111466666666665,57.111466666666665,50.095233896664126,-0.062256250330470664,-0.04828816505444389,-0.013968085276026776,,,0.34248981312350324,,KDC
2025-03-03,57.326,57.522,56.838,57.131,428400,57.1126875,57.1126875,57.1126875,50.095233896664126,-0.05227599157141327,-0.04908573035783777,-0.0031902612135755043,,,0.0,,KDC
