time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,9.416,9.5,9.375,9.416,5982500,9.416,9.416,9.416,,0.0,0.0,0.0,,,,,MSB
2025-02-11,9.458,9.625,9.375,9.5,11251200,9.458,9.458,9.458,,0.006700854700854464,0.0013401709401708929,0.0053606837606835715,,,0.8920985556499561,,MSB
2025-02-12,9.541,9.625,9.458,9.5,5647700,9.472,9.472,9.472,,0.011874449071029858,0.003447026566342686,0.008427422504687171,,,0.0,,MSB
2025-02-13,9.5,9.5,9.416,9.458,4011500,9.4685,9.4685,9.4685,,0.012442086266226227,0.005246038506319394,0.0071960477599068325,,,-0.4421052631578881,,MSB
2025-02-14,9.5,9.583,9.416,9.5,6692300,9.4748,9.4748,9.4748,,0.01609545345601049,0.007415921496257614,0.008679531959752875,,,0.44406851342777554,,MSB
2025-02-17,9.541,9.583,9.458,9.5,5754600,9.479000000000001,9.479000000000001,9.479000000000001,,0.01877435420634299,0.00968760803827469,0.009086746168068302,,,0.0,,MSB
2025-02-18,9.5,9.666,9.5,9.541,7391100,9.487857142857143,9.487857142857143,9.487857142857143,,0.02392991058673033,0.012536068547965818,0.011393842038764512,,,0.4315789473684273,,MSB
2025-02-19,9.541,9.625,9.5,9.583,7068900,9.49975,9.49975,9.49975,,0.031046885977781713,0.016238232033928997,0.014808653943852716,,,0.44020542920029104,,MSB
2025-02-20,9.625,9.666,9.583,9.625,4632900,9.513666666666667,9.513666666666667,9.513666666666667,,0.03961948053227893,0.020914481733598986,0.018704998798679942,,,0.43827611395179655,,MSB
2025-02-21,9.625,9.666,9.541,9.625,6494300,9.5248,9.5248,9.5248,,0.04588439671563549,0.025908464730006287,0.019975931985629202,,,0.0,,MSB
2025-02-24,9.583,9.708,9.583,9.625,5029800,9.533909090909091,9.533909090909091,9.533909090909091,,0.05026990772292983,0.030780753328591,0.01948915439433883,,,0.0,,MSB
2025-02-25,9.666,9.708,9.583,9.625,6873800,9.541500000000001,9.541500000000001,9.541500000000001,,0.053132972954021085,0.03525119725367702,0.017881775700344063,,,0.0,,MSB
2025-02-26,9.625,9.666,9.5,9.541,7633300,9.541461538461538,9.541461538461538,9.541461538461538,,0.04806975656295087,0.03781490911553179,0.010254847447419078,,,-0.8727272727272695,,MSB
2025-02-27,9.541,9.583,9.416,9.5,7381000,9.538499999999999,9.538499999999999,9.538499999999999,49.52511215503487,0.04028439036980025,0.038308805366385486,0.0019755850034147635,,,-0.4297243475526735,,MSB
2025-02-28,9.5,9.5,9.416,9.458,5946000,9.533133333333334,9.533133333333334,9.533133333333334,42.53910158483761,0.030375235769813713,0.036722091447071135,-0.006346855677257422,,,-0.4421052631578881,,MSB
2025-03-03,9.458,9.5,9.416,9.458,4777400,9.5284375,9.5284375,9.5284375,42.53910158483761,0.02226549657301824,0.03383077247226056,-0.01156527589924232,,,0.0,,MSB
2025-03-04,9.458,9.541,9.375,9.5,7666400,9.526764705882353,9.526764705882353,9.526764705882353,50.61783478108763,0.01900840179976626,0.0308662983377617,-0.01185789653799544,,,0.44406851342777554,,MSB
2025-03-05,9.5,9.625,9.416,9.416,8374800,9.520611111111112,9.520611111111112,9.520611111111112,38.852495586285094,0.009539072256053771,0.026600853121420114,-0.017061780865366343,,,-0.8842105263157873,,MSB
2025-03-06,9.458,9.541,9.416,9.541,5446400,9.521684210526317,9.521684210526317,9.521684210526317,55.44780640482197,0.011982884468173083,0.023677259390770707,-0.011694374922597624,,,1.3275276125743307,,MSB
2025-03-07,9.583,9.916,9.541,9.875,27765700,9.53935,9.53935,9.53935,74.98414419748951,0.04040486971165258,0.027022781454947083,0.013382088256705497,9.746329556580125,9.332370443419876,3.5006812703070933,,MSB
2025-03-10,9.958,9.958,9.75,9.833,9706500,9.5602,9.553333333333333,9.553333333333333,70.78096368397445,0.058861925162108975,0.03339061019637946,0.025471314965729512,9.796760084723122,9.323639915276878,-0.4253164556962008,0.9487267953976464,MSB
2025-03-11,9.75,9.791,9.666,9.791,9251000,9.57475,9.564136363636363,9.564136363636363,66.75143814109404,0.06930136262144515,0.0405727606813926,0.02872860194005255,9.830720290216822,9.318779709783177,-0.4271331231567199,0.9454756054048304,MSB
2025-03-12,9.833,9.875,9.666,9.708,8618700,9.58515,9.570391304347826,9.570391304347826,59.537957673664295,0.0700695673246674,0.046472122010047565,0.02359744531461984,9.845202039326544,9.325097960673457,-0.8477172913900488,0.971442375045429,MSB
2025-03-13,9.708,9.708,9.5,9.5,11120800,9.587250000000001,9.567458333333333,9.567458333333333,46.09468492712679,0.05328033092605722,0.047833763793249495,0.0054465671328077225,9.843631192347399,9.330868807652603,-2.142562834775441,1.0897696926449831,MSB
2025-03-14,9.5,9.75,9.458,9.666,9775900,9.59555,9.5714,9.5714,54.8555143199503,0.052761352768445846,0.04881928158828877,0.003942071180157075,9.850783618475308,9.34031638152469,1.7473684210526308,1.1531013187990304,MSB
2025-03-17,9.75,10.333,9.708,10.083,29992900,9.6247,9.591076923076923,9.591076923076923,68.64246451965957,0.08501843423734279,0.05605911211809958,0.028959322119243208,9.95586006624242,9.29353993375758,4.314090626939793,1.4893016931504197,MSB
2025-03-18,10.083,10.125,9.875,10.0,8535600,9.64765,9.606222222222222,9.606222222222222,64.4250619082903,0.10270112274730714,0.0653875142439411,0.03731360850336604,10.015925797681431,9.27937420231857,-0.823167708023409,1.5101318104892942,MSB
2025-03-19,9.958,10.083,9.875,10.083,10847500,9.67265,9.62325,9.62325,66.63284334959965,0.12200578043748145,0.07671116748264917,0.04529461295483228,10.087398763520888,9.257901236479114,0.8299999999999974,1.5152783703470891,MSB
2025-03-20,10.125,10.166,9.791,9.875,9317100,9.68515,9.63193103448276,9.63193103448276,57.07372064346823,0.11914754038918574,0.08519844206395649,0.03394909832522924,10.108825285293372,9.261474714706628,-2.0628781116731165,1.6010414916756746,MSB
2025-03-21,9.875,9.958,9.833,9.833,6333000,9.69555,9.638633333333333,9.638633333333333,55.34710666721319,0.11219994444947545,0.09059874254106029,0.021601201908415163,10.123201345939902,9.2678986540601,-0.4253164556962008,1.6058207397193953,MSB
2025-03-24,9.833,9.916,9.666,9.916,7243200,9.7101,9.64758064516129,9.64758064516129,58.04810394303229,0.11209912205284134,0.0948988184434165,0.017200303609424844,10.147338655776526,9.272861344223475,0.8440964100477899,1.6136009020153872,MSB
2025-03-25,10.0,10.083,9.791,9.916,6872000,9.72465,9.65596875,9.65596875,58.048103943032274,0.11074264727425032,0.09806758420958327,0.01267506306466705,10.169269896801277,9.280030103198724,0.0,1.6136009020153872,MSB
2025-03-26,9.916,9.958,9.791,9.833,4747000,9.73925,9.661333333333333,9.661333333333333,54.24282737384505,0.1017967750428852,0.09881342237624366,0.002983352666641542,10.177611002395345,9.300888997604655,-0.8370310609116638,1.612416330077591,MSB
2025-03-27,9.791,9.875,9.75,9.833,3955600,9.7559,9.666382352941175,9.666382352941175,54.24282737384505,0.09362782357907484,0.09777630261680989,-0.004148479037735048,10.181097365937278,9.330702634062723,0.0,1.6069557182511762,MSB
2025-03-28,9.833,9.958,9.791,9.875,6429500,9.77675,9.672342857142857,9.672342857142857,55.937958761994146,0.08951109153672832,0.09612326040079358,-0.006612168864065265,10.180811420552551,9.372688579447448,0.4271331231567199,1.6008591539671286,MSB
2025-03-31,9.833,10.208,9.791,10.166,22255100,9.812149999999999,9.686055555555555,9.686055555555555,65.4800355335594,0.10847933746894256,0.09859447581442339,0.00988486165451917,10.222634322413619,9.40166567758638,2.946835443037976,1.710620834031533,MSB
2025-04-01,10.166,10.208,10.041,10.166,6935300,9.84545,9.699027027027029,9.699027027027029,65.4800355335594,0.12210426704581678,0.10329643406070207,0.01880783298511471,10.25736643250594,9.43353356749406,0.0,1.7125624235082486,MSB
2025-04-02,10.208,10.25,10.041,10.041,6274100,9.8767,9.708026315789475,9.708026315789475,59.10359144110027,0.12141605783059362,0.10692035881468039,0.01449569901591323,10.243833476372945,9.509566523627054,-1.2295888254967524,1.727373227848979,MSB
2025-04-03,9.666,9.75,9.375,9.375,23727700,9.8684,9.69948717948718,9.69948717948718,37.917268332893286,0.06636499866960222,0.09880928678566477,-0.03244428811606255,10.27307499630145,9.46372500369855,-6.6328054974604145,2.3067743899920887,MSB
2025-04-04,8.75,9.166,8.75,9.125,23920300,9.8309,9.685125000000001,9.685125000000001,33.118180954879946,0.0025345107381173904,0.0795543315761553,-0.0770198208380379,10.354519749537069,9.30728025046293,-2.6666666666666616,2.2158602054680383,MSB
2025-04-08,8.75,8.875,8.5,8.5,15391300,9.76425,9.656219512195122,9.656219512195122,24.70108414226283,-0.09736156397444695,0.04417115246603484,-0.1415327164404818,10.556952207309708,8.971547792690293,-6.849315068493156,2.647729121383258,MSB
2025-04-09,7.916,8.583,7.916,8.333,16468500,9.69135,9.624714285714285,9.624714285714285,23.017715609085386,-0.18784012320538324,-0.0022311026682487745,-0.18560902053713446,10.709734949448466,8.672965050551534,-1.964705882352935,2.6619261040135678,MSB
