time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,52.958,53.713,52.958,53.241,37200,53.241,53.241,53.241,,0.0,0.0,0.0,,,,,AST
2025-02-11,52.863,53.713,52.863,53.147,7900,53.194,53.194,53.194,,-0.007498575498580351,-0.0014997150997160702,-0.005998860398864281,,,-0.17655566198981898,,AST
2025-02-12,53.147,53.902,53.147,53.147,9900,53.178333333333335,53.178333333333335,53.178333333333335,,-0.013288073960445956,-0.003857386871862048,-0.009430687088583908,,,0.0,,AST
2025-02-13,52.958,53.241,52.863,53.241,12900,53.194,53.194,53.194,,-0.010173999262924838,-0.005120709350074606,-0.005053289912850232,,,0.1768679323386202,,AST
2025-02-14,53.335,53.43,53.052,53.43,10900,53.241200000000006,53.241200000000006,53.241200000000006,,0.007458668938980395,-0.0026048336922636054,0.010063502631244,,,0.3549895757029464,,AST
2025-02-17,53.524,53.619,52.769,52.958,56400,53.193999999999996,53.193999999999996,53.193999999999996,,-0.01646398325540588,-0.00537666360489206,-0.011087319650513818,,,-0.8833988396032222,,AST
2025-02-18,53.619,53.619,52.391,52.863,22900,53.14671428571428,53.14671428571428,53.14671428571428,,-0.04259752576377451,-0.012820836036668552,-0.02977668972710596,,,-0.17938743910268506,,AST
2025-02-19,52.863,52.863,51.919,52.391,18800,53.05225,53.05225,53.05225,,-0.1002395032188872,-0.030304569473112282,-0.06993493374577492,,,-0.8928740328774443,,AST
2025-02-20,52.863,52.863,52.486,52.486,11100,52.989333333333335,52.989333333333335,52.989333333333335,,-0.13667991856726047,-0.051579639291941926,-0.08510027927531855,,,0.18132885419250844,,AST
2025-02-21,52.675,53.996,52.675,53.996,40000,53.089999999999996,53.089999999999996,53.089999999999996,,-0.043216655167078954,-0.04990704246696934,0.006690387299890382,,,2.8769576649011253,,AST
2025-02-24,52.863,53.996,52.863,53.335,26600,53.11227272727273,53.11227272727273,53.11227272727273,,-0.022227298882981472,-0.044371093750171765,0.022143794867190293,,,-1.2241647529446675,,AST
2025-02-25,53.335,54.091,53.335,53.902,50600,53.178083333333326,53.178083333333326,53.178083333333326,,0.03970142525849951,-0.027556589948437512,0.06725801520693703,,,1.0630917783819305,,AST
2025-02-26,53.902,55.035,53.902,54.374,37400,53.27007692307692,53.27007692307692,53.27007692307692,,0.1254210646826479,0.003038940977779573,0.12238212370486834,,,0.8756632406960785,,AST
2025-02-27,54.374,54.657,54.185,54.374,26300,53.34892857142857,53.34892857142857,53.34892857142857,65.5195194160282,0.1911510264573124,0.04066135807368614,0.15048966838362626,,,0.0,,AST
2025-02-28,53.807,55.129,53.807,54.468,19200,53.42353333333333,53.42353333333333,53.42353333333333,66.5037760981349,0.2479690759792561,0.08212290165480013,0.16584617432445597,,,0.17287674256079022,,AST
2025-03-03,54.468,54.468,52.863,53.713,18300,53.441625,53.441625,53.441625,53.33486068806969,0.22943086320039185,0.11158449396391848,0.11784636923647338,,,-1.3861349783359067,,AST
2025-03-04,53.807,53.996,53.335,53.902,31800,53.468705882352936,53.468705882352936,53.468705882352936,55.69974274823748,0.2273689487645214,0.1347413849240391,0.09262756384048232,,,0.351870124550846,,AST
2025-03-05,53.807,54.374,53.807,53.902,16200,53.492777777777775,53.492777777777775,53.492777777777775,55.69974274823748,0.22316238960519286,0.15242558586026986,0.070736803744923,,,0.0,,AST
2025-03-06,53.996,54.279,53.524,53.713,4800,53.50436842105263,53.50436842105263,53.50436842105263,52.6077664891836,0.2022465681600778,0.16238978232023146,0.03985678583984634,,,-0.3506363400244905,,AST
2025-03-07,53.524,54.279,53.524,53.619,8700,53.5101,53.5101,53.5101,51.08876194716951,0.1760561488721919,0.16512305563062357,0.010933093241568326,54.69523404083118,52.32496595916882,-0.1750041889300613,,AST
2025-03-10,55.223,55.223,53.807,54.279,33900,53.562,53.54671428571429,53.54671428571429,59.85381013632575,0.20617982437174476,0.1733344093788478,0.03284541499289695,54.787732691731335,52.33626730826866,1.2309069546243112,0.9471298724682203,AST
2025-03-11,53.807,54.091,53.807,53.996,11000,53.60445,53.567136363636365,53.567136363636365,55.27938972934349,0.2048558684312738,0.179638701189333,0.025217167241940786,54.82847175333267,52.38042824666733,-0.5213802759815089,0.9555460142021589,AST
2025-03-12,54.091,54.751,53.902,54.374,36500,53.665800000000004,53.60221739130435,53.60221739130435,59.70878727691863,0.23163788735617885,0.19003853842270219,0.041599348933476665,54.91600075861524,52.41559924138477,0.700051855693018,0.9650973711730716,AST
2025-03-13,54.374,54.751,53.902,54.091,10900,53.70830000000001,53.62258333333333,53.62258333333333,55.29320461433506,0.227405704036876,0.19751197154553696,0.02989373249133903,54.95548412940175,52.46111587059826,-0.5204693419649131,0.9754221774431988,AST
2025-03-14,53.807,53.902,53.713,53.807,11300,53.727149999999995,53.629960000000004,53.629960000000004,51.201109419551706,0.1988431022449788,0.19777819768542534,0.0010649045595534645,54.96800357293827,52.48629642706172,-0.5250411343846406,0.982365306551384,AST
2025-03-17,53.807,53.807,52.863,53.335,16000,53.746,53.61861538461539,53.61861538461539,45.21231927623504,0.13654655551634676,0.18553186925160964,-0.04898531373526288,54.94851858504076,52.543481414959246,-0.8772092850372615,0.9820601174168764,AST
2025-03-18,53.335,53.43,52.863,52.863,7900,53.746,53.59062962962963,53.59062962962963,40.15434151614865,0.04853021200512586,0.1581315378023129,-0.10960132579718704,54.94851858504076,52.543481414959246,-0.8849723446142321,1.0028113462481245,AST
2025-03-19,52.958,52.958,52.863,52.863,15500,53.769600000000004,53.56464285714286,53.56464285714286,40.15434151614865,-0.020981512535072966,0.12230892773483572,-0.14329044026990867,54.87473317130372,52.66446682869629,0.0,0.9803712034697867,AST
2025-03-20,52.675,52.769,51.731,51.731,8200,53.731849999999994,53.501413793103445,53.501413793103445,30.624880674608576,-0.16550515412598799,0.06474611136267097,-0.23025126548865896,55.052218891835274,52.411481108164715,-2.141384333087415,1.0948142242861718,AST
2025-03-21,51.825,52.391,51.731,51.731,2800,53.6186,53.4424,53.4424,30.624880674608576,-0.27684982882968256,-0.003573076675799737,-0.2732767521538828,55.205264213472965,52.031935786527036,0.0,0.8491155818912344,AST
2025-03-24,50.692,52.297,50.692,52.014,8700,53.55255,53.39632258064516,53.39632258064516,35.09119044263605,-0.33835520269919783,-0.07052950188047935,-0.2678257008187185,55.291587904008686,51.81351209599131,0.547060756606288,0.8299908431245904,AST
2025-03-25,51.919,51.919,51.919,51.919,1200,53.4534,53.35015625,53.35015625,34.29306123178965,-0.39026562151207145,-0.13447672580679776,-0.2557888957052737,55.32928333157588,51.577516668424124,-0.18264313454071646,0.7817108411295813,AST
2025-03-26,51.919,52.014,51.919,52.014,7700,53.33540000000001,53.309666666666665,53.309666666666665,35.8640084765171,-0.4189103585134788,-0.19136345234813396,-0.22754690616534484,55.26363042955808,51.40716957044194,0.18297733007186512,0.7468429676731455,AST
2025-03-27,51.919,52.108,51.919,52.014,9600,53.2174,53.27155882352941,53.27155882352941,35.8640084765171,-0.4365789090585892,-0.24040654369022502,-0.1961723653683642,55.16674660038205,51.26805339961795,0.0,0.7468429676731455,AST
