time,open,high,low,close,volume,symbol
2025-02-10,5.1,5.2,5.0,5.1,852929,SBS
2025-02-11,5.1,5.2,5.0,5.2,889929,SBS
2025-02-12,5.2,5.3,5.1,5.2,1572585,SBS
2025-02-13,5.2,5.3,5.1,5.2,421615,SBS
2025-02-14,5.2,5.4,5.1,5.3,1820709,SBS
2025-02-17,5.3,5.6,5.3,5.5,2394268,SBS
2025-02-18,5.5,5.6,5.3,5.5,1292498,SBS
2025-02-19,5.5,5.5,5.3,5.5,953988,SBS
2025-02-20,5.5,5.5,5.3,5.4,1290929,SBS
2025-02-21,5.4,5.4,5.2,5.3,842330,SBS
2025-02-24,5.3,5.5,5.3,5.5,936670,SBS
2025-02-25,5.5,5.5,5.3,5.5,1117271,SBS
2025-02-26,5.5,5.6,5.4,5.5,1854393,SBS
2025-02-27,5.5,5.6,5.4,5.6,1333130,SBS
2025-02-28,5.5,5.7,5.5,5.6,1224615,SBS
2025-03-03,5.5,5.6,5.4,5.6,1118015,SBS
2025-03-04,5.6,5.6,5.3,5.4,967535,SBS
2025-03-05,5.4,5.5,5.3,5.4,860696,SBS
2025-03-06,5.3,5.5,5.3,5.5,916198,SBS
2025-03-07,5.5,5.6,5.4,5.5,840595,SBS
2025-03-10,5.5,5.6,5.3,5.4,1369837,SBS
2025-03-11,5.4,5.4,5.2,5.4,1236517,SBS
2025-03-12,5.3,5.5,5.3,5.5,1211981,SBS
2025-03-13,5.5,5.5,5.3,5.4,997215,SBS
2025-03-14,5.3,5.4,5.2,5.3,1102897,SBS
2025-03-17,5.3,5.4,5.2,5.4,869011,SBS
2025-03-18,5.3,5.4,5.2,5.3,354401,SBS
2025-03-19,5.3,5.4,5.2,5.3,750939,SBS
2025-03-20,5.3,5.4,5.2,5.3,521432,SBS
2025-03-21,5.3,5.4,5.2,5.4,481535,SBS
2025-03-24,5.4,5.4,5.2,5.4,528465,SBS
2025-03-25,5.4,5.4,5.2,5.4,529778,SBS
2025-03-26,5.3,5.4,5.2,5.3,375683,SBS
2025-03-27,5.2,5.3,5.1,5.2,1018825,SBS
2025-03-28,5.2,5.2,5.1,5.1,532476,SBS
2025-03-31,5.1,5.1,4.9,5.0,820763,SBS
2025-04-01,5.0,5.1,5.0,5.1,228220,SBS
2025-04-02,5.0,5.1,5.0,5.0,527359,SBS
2025-04-03,5.0,5.0,4.3,4.3,3382229,SBS
