time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,36.441,37.28,33.086,34.018,111113,34.018,34.018,34.018,,0.0,0.0,0.0,,,,,TCW
2025-02-11,34.857,34.857,32.993,33.832,57313,33.925,33.925,33.925,,-0.014837606837609485,-0.0029675213675218973,-0.011870085470087588,,,-0.546769357399024,,TCW
2025-02-12,33.832,34.67,33.645,34.298,31802,34.04933333333333,34.04933333333333,34.04933333333333,,0.01088036623079347,-0.00019794384785882385,0.011078310078652294,,,1.377394183021985,,TCW
2025-02-13,33.645,37.187,33.645,34.95,124248,34.2745,34.2745,34.2745,,0.08291717856380387,0.016425080634473715,0.06649209792933015,,,1.9009854802029214,,TCW
2025-02-14,35.416,35.416,34.111,34.484,86263,34.3164,34.3164,34.3164,,0.10123756225988245,0.033387576959555465,0.06784998530032699,,,-1.3333333333333308,,TCW
2025-02-17,34.484,35.136,32.806,33.179,58764,34.12683333333334,34.12683333333334,34.12683333333334,,0.010334870713961664,0.028777035710436705,-0.018442164996475042,,,-3.78436376290453,,TCW
2025-02-18,33.552,33.552,32.713,33.552,44501,34.044714285714285,34.044714285714285,34.044714285714285,,-0.03124797731448581,0.016772033105452205,-0.04802001041993802,,,1.12420506947164,,TCW
2025-02-19,33.925,34.95,33.832,34.484,104850,34.099625,34.099625,34.099625,,0.010876548900426997,0.015592936264447164,-0.004716387364020167,,,2.77777777777779,,TCW
2025-02-20,34.484,34.484,34.018,34.204,27020,34.111222222222224,34.111222222222224,34.111222222222224,,0.021419963468801484,0.01675834170531803,0.004661621763483455,,,-0.811970769052317,,TCW
2025-02-21,34.111,34.111,33.459,33.645,35156,34.0646,34.0646,34.0646,,-0.015156221282111915,0.01037542910783204,-0.025531650389943955,,,-1.63431177640041,,TCW
2025-02-24,33.738,33.738,32.9,33.272,37554,33.99254545454546,33.99254545454546,33.99254545454546,,-0.07339504157092591,-0.006378665027919551,-0.06701637654300636,,,-1.1086342695794449,,TCW
2025-02-25,33.086,35.136,32.9,34.018,69108,33.99466666666667,33.99466666666667,33.99466666666667,,-0.058677364685287614,-0.016838404959393163,-0.04183895972589445,,,2.2421255109401406,,TCW
2025-02-26,34.298,34.484,33.925,34.111,24860,34.00361538461539,34.00361538461539,34.00361538461539,,-0.039058929920926744,-0.02128250995169988,-0.017776419969226864,,,0.27338467869950644,,TCW
2025-02-27,34.111,34.298,33.459,33.925,20201,33.998,33.998,33.998,49.23233622141373,-0.03808085220045143,-0.02464217840145019,-0.013438673799001242,,,-0.545278649116121,,TCW
2025-02-28,33.552,33.832,33.272,33.832,45055,33.98693333333333,33.98693333333333,33.98693333333333,48.08475534898949,-0.04429938558526203,-0.028573619838212556,-0.015725765747049474,,,-0.2741341193809754,,TCW
2025-03-03,33.645,35.323,33.645,35.136,101395,34.05875,34.05875,34.05875,61.600448750153994,0.055356172424758654,-0.011787661385618316,0.06714383381037697,,,3.8543390872546768,,TCW
2025-03-04,34.67,36.068,34.67,34.857,78401,34.10570588235294,34.10570588235294,34.10570588235294,58.11436195598394,0.11054663898617889,0.012679198688741126,0.09786744029743777,,,-0.7940573770491954,,TCW
2025-03-05,35.136,35.416,34.67,35.043,27969,34.15777777777778,34.15777777777778,34.15777777777778,59.74973374472088,0.16736484909570493,0.04361632877013389,0.12374852032557104,,,0.5336087442981308,,TCW
2025-03-06,34.95,34.95,34.018,34.764,38862,34.189684210526316,34.189684210526316,34.189684210526316,56.20485687395266,0.18771683879296575,0.07243643077470027,0.11528040801826547,,,-0.7961647119253401,,TCW
2025-03-07,34.391,34.67,33.645,33.832,42300,34.171800000000005,34.171800000000005,34.171800000000005,46.3188793947951,0.12717532828462907,0.08338421027668604,0.04379111800794304,35.318110989308984,33.025489010691025,-2.6809342998504238,,TCW
2025-03-10,33.832,33.832,33.272,33.366,27502,34.1392,34.133428571428574,34.133428571428574,42.311513322807876,0.04111944024208469,0.07493125626976577,-0.033811816027681074,35.339729812865535,32.93867018713447,-1.377394183021996,1.8677851848162508,TCW
2025-03-11,32.62,35.043,32.62,34.391,41816,34.16715,34.14513636363636,34.14513636363636,52.123294672671776,0.054994520092037646,0.07094390903422015,-0.015949388942182507,35.363587567377245,32.970712432622754,3.0719894503386636,1.9913956694624,TCW
