time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,73.125,76.05,73.125,76.05,3000,76.05,76.05,76.05,,0.0,0.0,0.0,,,,,CLM
2025-02-11,78.0,82.875,78.0,82.388,300,79.219,79.219,79.219,,0.5055954415954318,0.10111908831908636,0.40447635327634546,,,8.333990795529278,,CLM
2025-02-12,76.245,76.44,76.05,76.05,3300,78.16266666666667,78.16266666666667,78.16266666666667,,0.39036001331157877,0.15896727331758487,0.2313927399939939,,,-7.692867893382537,,CLM
2025-02-13,76.245,76.44,76.245,76.343,1000,77.70775,77.70775,77.70775,,0.3190005180656783,0.19097392226720356,0.12802659579847475,,,0.38527284681131313,,CLM
2025-02-14,75.368,78.0,75.368,78.0,1319,77.7662,77.7662,77.7662,,0.391639084262593,0.23110695466628145,0.16053212959631152,,,2.1704674953826775,,CLM
2025-02-17,78.0,78.0,78.0,78.0,6,77.80516666666666,77.80516666666666,77.80516666666666,,0.4440865183569116,0.2737028674044075,0.17038365095250407,,,0.0,,CLM
2025-02-18,77.903,78.0,76.148,76.148,7601,77.56842857142858,77.56842857142858,77.56842857142858,,0.3323791061133363,0.2854381151461933,0.04694099096714299,,,-2.374358974358981,,CLM
2025-02-19,76.148,76.148,76.148,76.148,0,77.390875,77.390875,77.390875,,0.2410712577046894,0.2765647436578926,-0.035493485953203174,,,0.0,,CLM
2025-02-20,76.148,76.148,76.148,76.148,0,77.25277777777778,77.25277777777778,77.25277777777778,,0.16678651883516693,0.25460909869334747,-0.08782257985818054,,,0.0,,CLM
2025-02-21,76.245,76.245,76.245,76.245,2931,77.152,77.152,77.152,,0.11442341551764912,0.2265719620582078,-0.11214854654055867,,,0.12738351631036426,,CLM
2025-02-24,76.245,76.928,76.245,76.928,2100,77.13163636363636,77.13163636363636,77.13163636363636,,0.1265785520578362,0.2065732800581335,-0.0799947280002973,,,0.8957964456685508,,CLM
2025-02-25,76.928,76.928,76.44,76.538,1700,77.08216666666667,77.08216666666667,77.08216666666667,,0.10354820544905863,0.18596826513631853,-0.0824200596872599,,,-0.5069675540765428,,CLM
2025-02-26,77.025,77.025,77.025,77.025,2200,77.07776923076923,77.07776923076923,77.07776923076923,,0.12317345291569382,0.1734093026921936,-0.05023584977649978,,,0.636285243931134,,CLM
2025-02-27,77.123,78.0,77.123,78.0,2100,77.14364285714285,77.14364285714285,77.14364285714285,57.067869000713294,0.2149234507551938,0.18171213230479363,0.03321131845040018,,,1.2658227848101111,,CLM
2025-02-28,77.123,77.513,77.123,77.513,3200,77.16826666666665,77.16826666666665,77.16826666666665,54.192467212721574,0.2455090792533241,0.19447152169449972,0.05103755755882439,,,-0.6243589743589628,,CLM
2025-03-03,78.0,84.825,78.0,78.293,1200,77.2385625,77.2385625,77.2385625,57.85516872022583,0.3288965764612044,0.22135653264784066,0.10754004381336374,,,1.006282817075843,,CLM
2025-03-04,82.875,82.875,77.22,77.22,200,77.2374705882353,77.2374705882353,77.2374705882353,51.72774422279124,0.3048851104393435,0.23806224820614125,0.06682286223320227,,,-1.3704928920848736,,CLM
2025-03-05,77.415,77.415,77.025,77.025,902,77.22566666666665,77.22566666666665,77.22566666666665,50.67730983777719,0.2670426785368534,0.24385833427228368,0.023184344264569695,,,-0.2525252525252486,,CLM
2025-03-06,78.0,78.0,78.0,78.0,700,77.26642105263157,77.26642105263157,77.26642105263157,55.53891953767454,0.312128605923391,0.25751238860250514,0.05461621732088584,,,1.2658227848101111,,CLM
2025-03-07,78.0,78.683,78.0,78.683,1300,77.33725000000001,77.33725000000001,77.33725000000001,58.61618280181367,0.3983796475404944,0.28568584039010303,0.11269380715039135,80.26716696487335,74.40733303512667,0.8756410256410385,,CLM
2025-03-10,78.975,81.12,78.975,81.12,856,77.59075,77.51738095238095,77.51738095238095,67.31013544077793,0.6558198693483064,0.3597126461817437,0.2961072231665627,80.90397402216522,74.27752597783478,3.0972382852712643,2.8553004017885293,CLM
2025-03-11,81.12,81.12,81.12,81.12,1,77.52735,77.68113636363637,77.68113636363637,67.31013544077793,0.8500443181225421,0.4577789805699034,0.3922653375526387,80.4833255910252,74.57137440897479,0.0,2.1521885749277434,CLM
2025-03-12,81.12,81.12,81.12,81.12,0,77.78085,77.83065217391304,77.83065217391304,67.31013544077791,0.9925273555596448,0.5647286555678517,0.4277986999917931,81.05575736068252,74.50594263931748,0.0,1.1856592404761686,CLM
2025-03-13,77.025,79.853,77.025,79.755,300,77.95145000000001,77.91083333333334,77.91083333333334,58.68536221660712,0.9839596230039689,0.6485748490550751,0.33538477394889377,81.26622092802249,74.63667907197753,-1.682692307692324,1.2678922362921035,CLM
2025-03-14,79.658,79.755,79.658,79.658,3405,78.03435,77.98072,77.98072,58.11548297459841,0.9582959052124664,0.7105190602865534,0.247776844925913,81.43602489860353,74.63267510139647,-0.12162246881072258,1.1837231469695175,CLM
2025-03-17,80.73,87.555,78.488,80.048,3100,78.13675,78.06023076923077,78.06023076923077,59.80552298719135,0.958379363863429,0.7600911210019285,0.19828824286150049,81.65536227878562,74.6181377212144,0.48959301011826106,1.1863475819556526,CLM
2025-03-18,81.9,81.9,81.9,81.9,151,78.42435,78.20244444444444,78.20244444444444,66.68091676893344,1.0952609412809835,0.8271250850577396,0.2681358562232439,82.19014208275311,74.6585579172469,2.313611832900264,1.1257516468188107,CLM
2025-03-19,81.9,81.9,81.9,81.9,0,78.71195,78.3345,78.3345,66.68091676893344,1.1900227362231703,0.8997046152908258,0.29031812093234455,82.62158051020366,74.80231948979635,0.0,1.1257516468188107,CLM
2025-03-20,78.585,80.535,78.0,80.535,1100,78.9313,78.41037931034482,78.41037931034482,58.17487195232709,1.1418159062066593,0.9481268734739925,0.1936890327326668,82.72581499431806,75.13678500568193,-1.666666666666683,1.212950091705018,CLM
2025-03-21,80.535,80.535,80.535,80.535,0,79.14580000000001,78.4812,78.4812,58.17487195232709,1.0910348752113066,0.9767084738214553,0.11432640138985128,82.7826747485776,75.50892525142241,0.0,1.2141684324072997,CLM
