time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-10,29.541,29.716,29.367,29.367,18600,29.367,29.367,29.367,,0.0,0.0,0.0,,,,,CHP
2025-02-11,29.454,29.585,29.454,29.585,1000,29.476,29.476,29.476,,0.017390313390311718,0.0034780626780623438,0.013912250712249375,,,0.7423298259951583,,CHP
2025-02-12,29.716,29.716,29.629,29.629,4400,29.527,29.527,29.527,,0.034326994099071584,0.009647848962264192,0.02467914513680739,,,0.1487240155484182,,CHP
2025-02-13,29.629,29.891,29.498,29.891,47000,29.618000000000002,29.618000000000002,29.618000000000002,,0.068105567371191,0.021339392644049555,0.046766174727141445,,,0.8842687907117952,,CHP
2025-02-14,29.891,31.901,29.891,31.289,81500,29.952199999999998,29.952199999999998,29.952199999999998,,0.20531549722972997,0.05813461356118564,0.14718088366854432,,,4.676993074838598,,CHP
2025-02-17,31.421,31.901,31.289,31.289,15700,30.175,30.175,30.175,,0.3104763767800982,0.10860296620496815,0.20187341057513006,,,0.0,,CHP
2025-02-18,30.94,31.464,30.328,30.328,24100,30.196857142857144,30.196857142857144,30.196857142857144,,0.3126682182878824,0.14941601662155102,0.16325220166633136,,,-3.0713669340662886,,CHP
2025-02-19,30.11,30.547,30.066,30.547,21800,30.240625,30.240625,30.240625,,0.3282923879217492,0.18519129088159064,0.14310109704015855,,,0.722104985491967,,CHP
2025-02-20,31.027,31.027,30.328,30.896,14900,30.313444444444446,30.313444444444446,30.313444444444446,,0.3646327785132826,0.22107958840792905,0.14355319010535353,,,1.142501718663036,,CHP
2025-02-21,30.896,30.896,30.284,30.765,4600,30.358600000000003,30.358600000000003,30.358600000000003,,0.3784990927543568,0.2525634892772146,0.12593560347714217,,,-0.4240031071983452,,CHP
2025-02-24,30.896,30.896,30.59,30.59,14200,30.37963636363636,30.37963636363636,30.37963636363636,,0.37108952023378095,0.2762686954685279,0.09482082476525305,,,-0.5688282138794132,,CHP
